year,make,manufacturer,model,drivetrain,vehicle_class,engine_size,cylinders,transmission,trans_type,num_gears,fuel_type,city,hwy,comb,comb_mpg,co2
2018,Toyota,Toyota,RAV4 Limited/SE AWD,AWD,SUV - SMALL,2.5,4,AS6,A,6,X,10.7,8.4,9.7,29,226
2018,Toyota,Toyota,RAV4 Hybrid AWD,AWD,SUV - SMALL,2.5,4,AV6,AV,V,X,6.9,7.8,7.3,39,171
2018,Toyota,Toyota,Sequoia 4WD,4WD,SUV - STANDARD,5.7,8,AS6,A,6,X,18.4,13.8,16.4,17,384
2017,ACURA,Honda,TLX,2WD,COMPACT,2.4,4,AM8,A,8,Z,9.6,6.6,8.3,34,197
2018,Toyota,Toyota,Sienna AWD,AWD,MINIVAN,3.5,6,AS8,A,8,X,13.4,9.6,11.7,24,274
2018,Acura,Honda,TLX,2WD,COMPACT,2.4,4,AM8,A,8,Z,10,7.1,8.7,32,205
2019,Acura,Honda,TLX,2WD,COMPACT,2.4,4,AM8,A,8,Z,10,7.1,8.7,32,205
2018,Toyota,Toyota,Tacoma 4WD,4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,A,6,X,12.7,10.6,11.7,24,274
2018,Toyota,Toyota,Tacoma 4WD,4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,A,6,X,13.2,10.7,12.1,23,283
2018,Toyota,Toyota,Tacoma 4WD,4WD,PICKUP TRUCK - SMALL,3.5,6,M6,M,6,X,13.8,11.4,12.7,22,299
2018,Toyota,Toyota,Tacoma 4WD D-Cab Off-Road,4WD,PICKUP TRUCK - SMALL,3.5,6,M6,M,6,X,13.8,11.7,12.9,22,300
2018,Acura,Honda,TLX A-SPEC,2WD,COMPACT,2.4,4,AM8,A,8,Z,10.2,7.4,8.9,32,209
2018,Toyota,Toyota,Tundra 4WD,4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,A,6,X,16.8,13.1,14.9,19,354
2018,Toyota,Toyota,Tundra 4WD,4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,A,6,X,18,14.2,16.3,17,383
2019,Acura,Honda,TLX A-SPEC,2WD,COMPACT,2.4,4,AM8,A,8,Z,10.2,7.4,8.9,32,209
2010,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS6,A,6,Z,16.5,12.2,14.6,19,336
2011,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,Z,13.8,10.4,12.3,23,283
2012,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,Z,13.8,10.4,12.3,23,283
2013,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,Z,14.4,10.4,12.6,22,296
2018,Volkswagen,VW,Atlas 4MOTION,AWD,SUV - SMALL,3.6,6,AS8,A,8,X,13.7,10.1,12.1,23,282
2014,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,Z,14.4,10.4,12.6,22,296
2015,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,Z,14.1,10.4,12.4,23,292
2016,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,X,14.1,10.4,12.4,23,292
2017,VOLKSWAGEN,VW,TOUAREG,2WD,SUV - STANDARD,3.6,6,AS8,A,8,X,13.8,10.4,12.2,23,287
2010,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS6,A,6,D,13.1,9.8,11.4,25,316
2011,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,12.4,9,10.6,27,288
2012,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,12.4,9,10.6,27,288
2013,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,11.8,8.1,10.2,28,277
2014,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,11.8,8.1,10.2,28,277
2015,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,11.8,8.1,10.2,28,277
2016,VOLKSWAGEN,VW,TOUAREG TDI (modified),2WD,SUV - STANDARD,3,6,AS8,A,8,D,11.2,8.4,9.8,29,270
2010,CHRYSLER,FCA,TOWN & COUNTRY,2WD,MINIVAN,4,6,A6,A,6,X,13.7,9.4,11.8,24,271
2011,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,AS6,A,6,X,13.7,9.4,11.8,24,271
2011,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,AS6,A,6,E,19.1,13.1,16.4,17,262
2018,Volkswagen,VW,Golf SportWagen 4MOTION,AWD,STATION WAGON - SMALL,1.8,4,AM6,A,6,X,10.8,8.1,9.6,29,224
2018,Volkswagen,VW,Golf SportWagen 4MOTION,AWD,STATION WAGON - SMALL,1.8,4,M6,M,6,X,10.8,7.6,9.3,30,218
2012,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,AS6,A,6,X,13.7,9.4,11.8,24,271
2012,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,AS6,A,6,E,19.1,13.1,16.4,17,262
2014,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,X,14.1,9.5,12,24,276
2018,Volkswagen,VW,Tiguan 4MOTION,AWD,SUV - SMALL,2,4,AS8,A,8,X,11.3,8.8,10.2,28,237
2018,Volvo,VOLVO,S60 T5 AWD,AWD,COMPACT,2,4,AS8,A,8,X,11,8.1,9.7,29,226
2018,Volvo,VOLVO,S60 T6 AWD,AWD,COMPACT,2,4,AS8,A,8,Z,10.9,7.7,9.4,30,221
2014,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,E,19.7,13.3,16.8,17,269
2018,Volvo,VOLVO,S60 CC T5 AWD,AWD,COMPACT,2,4,AS8,A,8,X,10.8,7.8,9.4,30,220
2018,Volvo,VOLVO,S90 T5 AWD,AWD,MID-SIZE,2,4,AS8,A,8,Z,10.1,7.4,8.8,32,206
2018,Volvo,VOLVO,S90 T6 AWD,AWD,MID-SIZE,2,4,AS8,A,8,Z,10.6,7.6,9.3,30,216
2018,Volvo,VOLVO,V60 T5 AWD,AWD,STATION WAGON - SMALL,2,4,AS8,A,8,X,11,8.1,9.7,29,226
2018,Volvo,VOLVO,V60 T6 AWD,AWD,STATION WAGON - SMALL,2,4,AS8,A,8,Z,10.9,7.7,9.4,30,221
2015,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,X,14.1,9.5,12,24,276
2018,Volvo,VOLVO,V60 CC T5 AWD,AWD,STATION WAGON - SMALL,2,4,AS8,A,8,X,10.8,7.8,9.4,30,220
2018,Volvo,VOLVO,V90 T6 AWD,AWD,STATION WAGON - MID-SIZE,2,4,AS8,A,8,Z,10.6,7.6,9.3,30,216
2018,Volvo,VOLVO,V90 CC T5 AWD,AWD,STATION WAGON - MID-SIZE,2,4,AS8,A,8,Z,10.4,7.7,9.2,31,214
2018,Volvo,VOLVO,V90 CC T6 AWD,AWD,STATION WAGON - MID-SIZE,2,4,AS8,A,8,Z,10.9,8,9.6,29,224
2018,Volvo,VOLVO,XC60 T5 AWD,AWD,SUV - SMALL,2,4,AS8,A,8,Z,10.7,8.5,9.8,29,228
2018,Volvo,VOLVO,XC60 T6 AWD,AWD,SUV - SMALL,2,4,AS8,A,8,Z,11.4,8.7,10.2,28,240
2018,Volvo,VOLVO,XC90 T5 AWD,AWD,SUV - STANDARD,2,4,AS8,A,8,Z,10.9,8.3,9.7,29,227
2018,Volvo,VOLVO,XC90 T6 AWD,AWD,SUV - STANDARD,2,4,AS8,A,8,Z,11.5,8.8,10.3,27,240
2015,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,E,19.7,13.3,16.8,17,269
2019,Acura,Honda,MDX SH-AWD,AWD,SUV - SMALL,3.5,6,AS9,A,9,Z,12.2,9,10.8,26,252
2019,Acura,Honda,MDX SH-AWD A-SPEC,AWD,SUV - SMALL,3.5,6,AS9,A,9,Z,12.2,9.5,11,26,258
2019,Acura,Honda,MDX Hybrid AWD,AWD,SUV - SMALL,3,6,AM7,A,7,Z,9.1,9,9,31,210
2016,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,X,14.1,9.5,12,24,282
2019,Acura,Honda,RDX AWD,AWD,SUV - SMALL,2,4,AS10,A,10,Z,11,8.6,9.9,29,232
2019,Acura,Honda,RDX AWD A-SPEC,AWD,SUV - SMALL,2,4,AS10,A,10,Z,11.3,9.1,10.3,27,242
2016,CHRYSLER,FCA,TOWN & COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,E,19.7,13.3,16.8,17,279
2013,CHRYSLER,FCA,TOWN AND COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,X,14,9.5,12,24,276
2013,CHRYSLER,FCA,TOWN AND COUNTRY FFV,2WD,MINIVAN,3.6,6,A6,A,6,E,19.7,13.3,16.8,17,269
2019,Acura,Honda,TLX SH-AWD,AWD,COMPACT,3.5,6,AS9,A,9,Z,11.4,7.7,9.8,29,228
2019,Acura,Honda,TLX SH-AWD A-SPEC,AWD,COMPACT,3.5,6,AS9,A,9,Z,12,8.2,10.3,27,240
